id,name,alt_name,region,country,latitude,longitude,type,GEOIDFQ,PLACENAME,AREATYPE,COMMENT
1901020405,Eliza Harbor-Frontal Frederick Sound,,,,,,huc,,,,
1901020406,Hood Bay-Frontal Chatham Strait,,,,,,huc,,,,
1901020407,Kootznahoo Inlet-Frontal Chatham Strait,,,,,,huc,,,,
1901020408,Fishery Creek-Frontal Chatham Strait,,,,,,huc,,,,
1901020501,Snippaker Creek,,,,,,huc,,,,
1901020502,McLymont Creek-Iskut River,,,,,,huc,,,,
1901020503,Craig River,,,,,,huc,,,,
1901020504,Inhini River-Iskut River,,,,,,huc,,,,
1901020601,Chechidla Creek,,,,,,huc,,,,
1901020602,1901020602,,,,,,huc,,,,
1901020603,South Whiting River,,,,,,huc,,,,
1901020604,Upper Whiting River,,,,,,huc,,,,
1901020605,Speel River,,,,,,huc,,,,
1901020606,Lower Whiting River,,,,,,huc,,,,
1901020607,Port Snettisham-Frontal Stephens Passage,,,,,,huc,,,,
1901020608,Limestone Inlet-Frontal Stephens Passage,,,,,,huc,,,,
1901020609,Dawes Glacier,,,,,,huc,,,,
1901020610,South Sawyer Glacier,,,,,,huc,,,,
1901020611,Tracy Arm-Frontal Holkham Bay,,,,,,huc,,,,
1901020612,Holkham Bay-Frontal Stephens Passage,,,,,,huc,,,,
1901020613,Windham Bay-Frontal Stephens Passage,,,,,,huc,,,,
1901020614,Hobart Bay-Frontal Stephens Passage,,,,,,huc,,,,
1901020615,Port Houghton-Frontal Stephens Passage,,,,,,huc,,,,
1901020616,Dry Bay-Frontal Stephens Passage,,,,,,huc,,,,
1901020701,1901020701,,,,,,huc,,,,
1901020702,1901020702,,,,,,huc,,,,
1901020703,1901020703,,,,,,huc,,,,
1901020704,1901020704,,,,,,huc,,,,
1901020705,1901020705,,,,,,huc,,,,
1901020706,1901020706,,,,,,huc,,,,
1901020707,1901020707,,,,,,huc,,,,
1901020708,Katete River,,,,,,huc,,,,
1901020709,Kikahe River-Stikine River,,,,,,huc,,,,
1901020710,LeConte Bay-Frontal Frederick Sound,,,,,,huc,,,,
1901020711,Stikine River-Frontal Stikine Strait,,,,,,huc,,,,
1901020801,Baird Glacier,,,,,,huc,,,,
1901020802,Thomas Bay-Frontal Frederick Sound,,,,,,huc,,,,
1901020803,Farragut Bay-Frontal Frederick Sound,,,,,,huc,,,,
1901020901,Salamander Creek-Frontal Eastern Passage,,,,,,huc,,,,
1901020902,Anita Bay-Frontal Zimovia Strait,,,,,,huc,,,,
1901020903,Steamer Bay-Frontal Stikine Strait,,,,,,huc,,,,
1901020904,Saint John Harbor-Frontal Sumner Strait,,,,,,huc,,,,
1901020905,Rocky Bay-Frontal Clarence Strait,,,,,,huc,,,,
1901020906,Macnamara Point-Frontal Clarence Strait,,,,,,huc,,,,
1901020907,Fools Inlet-Frontal Ernest Sound,,,,,,huc,,,,
1901021001,Big Creek-Frontal Frederick Sound,,,,,,huc,,,,
1901021002,Portage Bay-Frontal Frederick Sound,,,,,,huc,,,,
1901021003,Irish Creek-Frontal Rocky Pass,,,,,,huc,,,,
1901021004,Port Camden-Frontal Keku Strait,,,,,,huc,,,,
1901021005,Keku Strait-Frontal Frederick Sound,,,,,,huc,,,,
1901021006,Saginaw Bay-Frontal Frederick Sound,,,,,,huc,,,,
1901021007,Bay of Pillars-Frontal Chatham Strait,,,,,,huc,,,,
1901021008,Tebenkof Bay-Frontal Chatham Strait,,,,,,huc,,,,
1901021009,Port Malmesbury-Frontal Chatham Strait,,,,,,huc,,,,
1901021010,Petersburg Creek-Frontal Wrangell Narrows,,,,,,huc,,,,
1901021011,Duncan Canal-Frontal Sumner Strait,,,,,,huc,,,,
1901021012,Ohmer Creek-Frontal Sumner Strait,,,,,,huc,,,,
1901021013,Totem Bay-Frontal Sumner Strait,,,,,,huc,,,,
1901021014,Keku Strait-Frontal Sumner Strait,,,,,,huc,,,,
1901021015,Port Beauclerc-Frontal Sumner Strait,,,,,,huc,,,,
1901021101,Iyouktug Creek-Frontal Chatham Strait,,,,,,huc,,,,
1901021102,Freshwater Bay-Frontal Chatham Strait,,,,,,huc,,,,
1901021103,Tenakee Inlet-Frontal Chatham Strait,,,,,,huc,,,,
1901021104,Kook Creek-Frontal Chatham Strait,,,,,,huc,,,,
1901021105,Sitkoh Bay-Frontal Peril Strait,,,,,,huc,,,,
1901021106,Lindenberg Harbor-Frontal Peril Strait,,,,,,huc,,,,
1901021107,Hoonah Sound-Frontal Peril Strait,,,,,,huc,,,,
1901021108,Ushk Bay-Frontal Peril Strait,,,,,,huc,,,,
1901021109,Port Fredrick-Frontal Icy Strait,,,,,,huc,,,,
1901021110,Spasski Creek-Frontal Icy Strait,,,,,,huc,,,,
1901021111,Idaho Inlet-Frontal Icy Strait,,,,,,huc,,,,
1901021112,Lisianski Inlet-Frontal Cross Sound,,,,,,huc,,,,
1901021113,Mud Bay River-Frontal Icy Strait,,,,,,huc,,,,
1901021114,Lisianski Strait-Frontal Pacific Ocean,,,,,,huc,,,,
1901021115,Goulding River-Frontal Pacific Ocean,,,,,,huc,,,,
1901021116,Khaz Bay-Frontal Pacific Ocean,,,,,,huc,,,,
1901021201,Kelp Bay,,,,,,huc,,,,
1901021202,Baranof River-Frontal Chatham Strait,,,,,,huc,,,,
1901021203,Port Lucy-Frontal Chatham Strait,,,,,,huc,,,,
1901021204,Saook Bay-Frontal Peril Strait,,,,,,huc,,,,
1901021205,Rodman Bay,,,,,,huc,,,,
1901021206,Hoggatt Island-Frontal Peril Strait,,,,,,huc,,,,
1901021207,Fish Bay,,,,,,huc,,,,
1901021208,Neva Strait-Frontal Peril Strait,,,,,,huc,,,,
1901021209,Shelikof Bay-Frontal Pacific Ocean,,,,,,huc,,,,
1901021210,Olga Strait,,,,,,huc,,,,
1901021211,Eastern Channel,,,,,,huc,,,,
1901021212,Sitka Sound,,,,,,huc,,,,
1901021213,Crawfish Inlet,,,,,,huc,,,,
1901021214,Biorka Island-Frontal Pacific Ocean,,,,,,huc,,,,
1901021215,Necker Bay,,,,,,huc,,,,
1901021216,Whale Bay,,,,,,huc,,,,
1901021217,Snipe Bay-Frontal Pacific Ocean,,,,,,huc,,,,
1901030101,Endicott River,,,,,,huc,,,,
1901030102,Lace River,,,,,,huc,,,,
1901030103,Gilkey River-Antler River,,,,,,huc,,,,
1901030104,Berners Bay-Frontal Lynn Canal,,,,,,huc,,,,
1901030105,Herbert River-Eagle River,,,,,,huc,,,,
1901030106,Mendenhall River-Frontal Gastineau Channel,,,,,,huc,,,,
1901030107,Admiralty Island-Frontal Lynn Canal,,,,,,huc,,,,
1901030108,Lynn Canal,,,,,,huc,,,,
1901030201,Mount Lodge-Grand Pacific Glacier,,,,,,huc,,,,
1901030202,Tarr Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030203,John Hopkins Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030204,Reid Glacier,,,,,,huc,,,,
1901030205,Rendu Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030206,Muir Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030207,Carroll Glacier,,,,,,huc,,,,
1901030208,Adams Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030209,Hugh Miller Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030210,Geikie Inlet-Frontal Glacier Bay,,,,,,huc,,,,
1901030211,Bartlett River-Frontal Glacier Bay,,,,,,huc,,,,
1901030212,Glacier Bay,,,,,,huc,,,,
1901030213,Excursion Inlet-Frontal Icy Strait,,,,,,huc,,,,
1901030214,Salmon River-Frontal Icy Strait,,,,,,huc,,,,
1901030215,Taylor Bay-Frontal Icy Strait,,,,,,huc,,,,
1901030216,Dundas River-Frontal Icy Strait,,,,,,huc,,,,
1901030301,Taiya River,,,,,,huc,,,,
1901030302,Skagway River,,,,,,huc,,,,
1901030303,Chilkoot River,,,,,,huc,,,,
1901030304,Ferebee River,,,,,,huc,,,,
1901030305,Taiya Inlet-Frontal Chilkoot Inlet,,,,,,huc,,,,
1901030306,Meade Glacier-Katzehin River,,,,,,huc,,,,
1901030307,Denver Glacier-Katzehin River,,,,,,huc,,,,
1901030308,Chilkoot Inlet-Frontal Lynn Canal,,,,,,huc,,,,
1901030309,Tahini River,,,,,,huc,,,,
1901030310,Kelsall River,,,,,,huc,,,,
1901030311,Chilkat Glacier-Chilkat River,,,,,,huc,,,,
1901030312,Klehini River,,,,,,huc,,,,
1901030313,Tsirku River,,,,,,huc,,,,
1901030314,Takhin River,,,,,,huc,,,,
1901030315,Chilkat Inlet-Frontal Lynn Canal,,,,,,huc,,,,
1901030401,King Salmon Creek,,,,,,huc,,,,
1901030402,Tulsequah River,,,,,,huc,,,,
1901030403,Stuhini Creek-Taku River,,,,,,huc,,,,
1901030404,Sittakanay River,,,,,,huc,,,,
1901030405,Wright River,,,,,,huc,,,,
1901030406,Taku Glacier,,,,,,huc,,,,
1901030407,Yehring Creek-Taku River,,,,,,huc,,,,
1901030408,Norris Glacier,,,,,,huc,,,,
1901030409,Taku Inlet-Frontal Stephens Passage,,,,,,huc,,,,
1901040201,Yahtse Glacier,,,,,,huc,,,,
1901040202,Tyndall Glacier-Frontal Icy Bay,,,,,,huc,,,,
1901040203,White River-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040204,Duktoth River,,,,,,huc,,,,
1901040205,Kulthieth River,,,,,,huc,,,,
1901040206,Kaliakh River,,,,,,huc,,,,
1901040207,Tsivat River-Tsiu River,,,,,,huc,,,,
1901040208,Waxell Glacier,,,,,,huc,,,,
1901040209,Quintino Sella Glacier-Bagley Ice Field,,,,,,huc,,,,
1901040210,Bering Glacier-Abandoned River,,,,,,huc,,,,
1901040211,Bering Glacier,,,,,,huc,,,,
1901040212,Midtimber Lake-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040213,Steller Glacier,,,,,,huc,,,,
1901040214,Headwaters Bering River,,,,,,huc,,,,
1901040215,Outlet Bering River,,,,,,huc,,,,
1901040216,Controller Bay-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040217,Katalla River-Frontal Katalla Bay,,,,,,huc,,,,
1901040301,1901040301,,,,,,huc,,,,
1901040302,1901040302,,,,,,huc,,,,
1901040303,1901040303,,,,,,huc,,,,
1901040304,1901040304,,,,,,huc,,,,
1901040305,1901040305,,,,,,huc,,,,
1901040306,1901040306,,,,,,huc,,,,
1901040307,1901040307,,,,,,huc,,,,
1901040308,1901040308,,,,,,huc,,,,
1901040309,1901040309,,,,,,huc,,,,
1901040310,1901040310,,,,,,huc,,,,
1901040311,1901040311,,,,,,huc,,,,
1901040401,1901040401,,,,,,huc,,,,
1901040402,1901040402,,,,,,huc,,,,
1901040403,1901040403,,,,,,huc,,,,
1901040404,1901040404,,,,,,huc,,,,
1901040405,1901040405,,,,,,huc,,,,
1901040406,1901040406,,,,,,huc,,,,
1901040407,1901040407,,,,,,huc,,,,
1901040408,1901040408,,,,,,huc,,,,
1901040409,1901040409-Alsek River,,,,,,huc,,,,
1901040410,1901040410,,,,,,huc,,,,
1901040411,1901040411,,,,,,huc,,,,
1901040412,1901040412,,,,,,huc,,,,
1901040413,1901040413,,,,,,huc,,,,
1901040414,1901040414,,,,,,huc,,,,
1901040415,1901040415,,,,,,huc,,,,
1901040416,1901040416,,,,,,huc,,,,
1901040417,1901040417,,,,,,huc,,,,
1901040418,1901040418-Alsek River,,,,,,huc,,,,
1901040419,Netland Glacier-Alsek River,,,,,,huc,,,,
1901040420,Novatak Glacier-Alsek River,,,,,,huc,,,,
1901040421,Alsek Glacier-Alsek River,,,,,,huc,,,,
1901040422,Tanis River-Alsek River,,,,,,huc,,,,
1901040501,1901040501,,,,,,huc,,,,
1901040502,Seward Glacier,,,,,,huc,,,,
1901040503,Marvine Glacier,,,,,,huc,,,,
1901040504,Agassiz Glacier,,,,,,huc,,,,
1901040505,Malaspina Glacier-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040506,1901040506,,,,,,huc,,,,
1901040507,1901040507,,,,,,huc,,,,
1901040508,Upper Hubbard Glacier,,,,,,huc,,,,
1901040509,Valerie Glacier,,,,,,huc,,,,
1901040510,Lower Hubbard Glacier,,,,,,huc,,,,
1901040511,East Nunatak Glacier,,,,,,huc,,,,
1901040512,West Nunatak Glacier,,,,,,huc,,,,
1901040513,Hidden Glacier,,,,,,huc,,,,
1901040514,Russell Fjord-Frontal Disenchantment Bay,,,,,,huc,,,,
1901040515,Disenchantment Bay-Frontal Yakutat Bay,,,,,,huc,,,,
1901040516,Hayden Glacier-Lucia Glacier,,,,,,huc,,,,
1901040517,Yakutat Bay-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040518,Ahrnklin River,,,,,,huc,,,,
1901040519,Yakutat Glacier-Dangerous River,,,,,,huc,,,,
1901040520,Akwe River-Italio River,,,,,,huc,,,,
1901040521,Lost River-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040601,Doame River-East Alsek River,,,,,,huc,,,,
1901040602,Grand Plateau Glacier,,,,,,huc,,,,
1901040603,Sea Otter Glacier-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040604,Fairweather Glacier-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040605,Dagelet River-Frontal Gulf of Alaska,,,,,,huc,,,,
1901040606,Dixon River-Frontal Gulf of Alaska,,,,,,huc,,,,
1901050001,Stephens Passage,,,,,,huc,,,,
1901050002,Eastern Passage,,,,,,huc,,,,
1901050003,Behm Canal,,,,,,huc,,,,
1901050004,Fredrick Sound,,,,,,huc,,,,
1901050005,Ernest Sound,,,,,,huc,,,,
1901050006,Icy Strait,,,,,,huc,,,,
1901050007,Chatham Strait,,,,,,huc,,,,
1901050008,Sumner Strait,,,,,,huc,,,,
1901050009,Clarence Strait,,,,,,huc,,,,
1901050010,Revillagigedo Channel,,,,,,huc,,,,
1901050011,Peril Strait,,,,,,huc,,,,
1902010101,Headwaters Copper River,,,,,,huc,,,,
1902010102,Tanada Creek,,,,,,huc,,,,
1902010103,Headwaters Slana River,,,,,,huc,,,,
1902010104,Outlet Slana River,,,,,,huc,,,,
1902010105,Drop Creek,,,,,,huc,,,,
1902010106,Duck Lake,,,,,,huc,,,,
1902010107,Indian Creek,,,,,,huc,,,,
1902010108,Copper Lake-Copper River,,,,,,huc,,,,
1902010109,Boulder Creek,,,,,,huc,,,,
1902010110,Middle Fork Chistochina River,,,,,,huc,,,,
1902010111,East Fork Chistochina River,,,,,,huc,,,,
1902010112,Chistochina River,,,,,,huc,,,,
1902010113,Sinona Creek,,,,,,huc,,,,
1902010114,Tulsona Creek,,,,,,huc,,,,
1902010115,Sanford River,,,,,,huc,,,,
1902010116,Headwaters Gakona River,,,,,,huc,,,,
1902010117,Outlet Gakona River,,,,,,huc,,,,
1902010118,Yokneda Lakes-Copper River,,,,,,huc,,,,
1902010201,Middle Fork Gulkana River,,,,,,huc,,,,
1902010203,Y Lake,,,,,,huc,,,,
1902010204,Dog Creek,,,,,,huc,,,,
1902010206,Sourdough Creek-Gulkana River,,,,,,huc,,,,
1902010207,Tazlina Glacier,,,,,,huc,,,,
1902010208,Nelchina Glacier,,,,,,huc,,,,
1902010209,Little Nelchina River,,,,,,huc,,,,
1902010210,Nelchina River,,,,,,huc,,,,
1902010211,Mendeltna Creek,,,,,,huc,,,,
1902010212,Kaina Creek,,,,,,huc,,,,
1902010213,Tazlina Lake,,,,,,huc,,,,
1902010214,Tolsona Creek,,,,,,huc,,,,
1902010215,Moose Creek,,,,,,huc,,,,
1902010216,Tazlina River,,,,,,huc,,,,
1902010217,Klawasi River,,,,,,huc,,,,
1902010218,Upper Klutina River,,,,,,huc,,,,
1902010219,Hallet River,,,,,,huc,,,,
1902010220,Middle Klutina River,,,,,,huc,,,,
1902010221,Lower Klutina River,,,,,,huc,,,,
1902010223,Dadina River,,,,,,huc,,,,
1902010224,Chetaslina River,,,,,,huc,,,,
1902010225,Cheshnina River,,,,,,huc,,,,
1902010230,Gunn Creek-Gulkana River,,,,,,huc,,,,
1902010231,Twelvemile Creek-Gulkana River,,,,,,huc,,,,
1902010232,Headwaters West Fork Gulkana River,,,,,,huc,,,,
1902010233,Outlet West Fork Gulkana River,,,,,,huc,,,,
1902010234,Yetna Creek-Copper River,,,,,,huc,,,,
1902010235,Nadina River,,,,,,huc,,,,
1902010236,Greyling Creek-Tonsina River,,,,,,huc,,,,
1902010237,Little Tonsina River-Tonsina River,,,,,,huc,,,,
1902010238,Willow Creek,,,,,,huc,,,,
1902010239,Dust Creek-Tonsina River,,,,,,huc,,,,
1902010240,Long Glacier,,,,,,huc,,,,
1902010241,Kluvesna River-Kotsina River,,,,,,huc,,,,
1902010242,Liberty Creek-Copper River,,,,,,huc,,,,
1902010301,Walsh Glacier,,,,,,huc,,,,
1902010302,Logan Glacier,,,,,,huc,,,,
1902010303,Chitina Glacier,,,,,,huc,,,,
1902010304,Headwaters Chitina River,,,,,,huc,,,,
1902010305,Upper Chitina River,,,,,,huc,,,,
1902010306,Barnard Glacier,,,,,,huc,,,,
1902010307,Hawkins Glacier,,,,,,huc,,,,
1902010308,Goat Creek,,,,,,huc,,,,
1902010309,Canyon Creek,,,,,,huc,,,,
1902010310,Kiagna River,,,,,,huc,,,,
1902010311,Granite Creek,,,,,,huc,,,,
1902010312,Tana Glacier,,,,,,huc,,,,
1902010313,West Fork Tana River,,,,,,huc,,,,
1902010314,Tana River,,,,,,huc,,,,
1902010315,Chakina River,,,,,,huc,,,,
1902010316,Middle Chitina River,,,,,,huc,,,,
1902010317,Frederika Glacier,,,,,,huc,,,,
1902010318,Nizina Glacier,,,,,,huc,,,,
1902010319,Chitistone River,,,,,,huc,,,,
1902010320,Young Creek,,,,,,huc,,,,
1902010321,Kennicott Glacier-Kennicott River,,,,,,huc,,,,
1902010322,Nizina River,,,,,,huc,,,,
1902010323,Lakina River,,,,,,huc,,,,
1902010324,Gilahina River,,,,,,huc,,,,
1902010325,Tebay River,,,,,,huc,,,,
1902010326,Kuskulana River,,,,,,huc,,,,
1902010327,Lower Chitina River,,,,,,huc,,,,
1902010401,Canyon Creek-Copper River,,,,,,huc,,,,
1902010402,Tsina River,,,,,,huc,,,,
1902010403,Tiekel River,,,,,,huc,,,,
1902010404,Cleave Creek-Copper River,,,,,,huc,,,,
1902010405,Tasnuna River,,,,,,huc,,,,
1902010406,Middle Fork Bremner River,,,,,,huc,,,,
1902010407,Headwaters Bremner River,,,,,,huc,,,,
1902010408,Fan Glacier-South Fork Bremner River,,,,,,huc,,,,
1902010409,Outlet Bremner River,,,,,,huc,,,,
1902010410,Wernicke Galcier-Wernicke River,,,,,,huc,,,,
1902010411,Van Cleve Glacier-Miles Glacier,,,,,,huc,,,,
1902010412,Allen Glacier-Copper River,,,,,,huc,,,,
1902010414,Martin Glacier,,,,,,huc,,,,
1902010415,Sheridan River,,,,,,huc,,,,
1902010416,Scott River-Frontal Gulf of Alaska,,,,,,huc,,,,
1902010417,Copper River-Frontal Gulf of Alaska,,,,,,huc,,,,
1902010418,Hinchinbrook Island-Frontal Gulf of Alaska,,,,,,huc,,,,
1902010419,Sheep Creek-Martin River,,,,,,huc,,,,
1902010420,Martin River Slough-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020101,Rude River,,,,,,huc,,,,
1902020102,Orca Inlet-Frontal Prince William Sound,,,,,,huc,,,,
1902020103,Simpson Bay-Frontal Prince William Sound,,,,,,huc,,,,
1902020104,Sheep Bay-Frontal Prince William Sound,,,,,,huc,,,,
1902020105,Gravina River,,,,,,huc,,,,
1902020106,Port Gravina-Frontal Prince William Sound,,,,,,huc,,,,
1902020107,Port Fidalgo-Frontal Prince William Sound,,,,,,huc,,,,
1902020108,Valdez Glacier,,,,,,huc,,,,
1902020109,Lowe River,,,,,,huc,,,,
1902020110,Shoup Glacier,,,,,,huc,,,,
1902020111,Valdez Arm-Frontal Prince William Sound,,,,,,huc,,,,
1902020112,Bligh Island-Frontal Prince William Sound,,,,,,huc,,,,
1902020113,Columbia Glacier-Frontal Prince William Sound,,,,,,huc,,,,
1902020114,Wells Bay-Frontal Prince William Sound,,,,,,huc,,,,
1902020115,Unakwik Inlet-Frontal Prince William Sound,,,,,,huc,,,,
1902020116,Eaglek Bay-Frontal Price William Sound,,,,,,huc,,,,
1902020117,Harvard Glacier,,,,,,huc,,,,
1902020118,College Fiord-Frontal Port Wells,,,,,,huc,,,,
1902020119,Barry Arm-Frontal Port Wells,,,,,,huc,,,,
1902020120,Blackstone Bay-Frontal Port Wells,,,,,,huc,,,,
1902020121,Port Wells-Frontal Prince William Sound,,,,,,huc,,,,
1902020122,Nellie Juan River,,,,,,huc,,,,
1902020123,Port Nellie Juan-Frontal Prince William Sound,,,,,,huc,,,,
1902020124,Chenega Glacier,,,,,,huc,,,,
1902020125,Dangerous Passage-Frontal Prince William Sound,,,,,,huc,,,,
1902020201,Puget Bay,,,,,,huc,,,,
1902020202,Johnston Bay,,,,,,huc,,,,
1902020203,Mount Fairfield-Frontal Blying Sound,,,,,,huc,,,,
1902020204,Day Harbor-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020205,Resurrection River,,,,,,huc,,,,
1902020206,Resurrection Bay-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020207,Aialik Bay-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020208,Harris Bay-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020209,McCarty Fjord,,,,,,huc,,,,
1902020210,West Arm Nuka Bay,,,,,,huc,,,,
1902020211,Yalik Glacier,,,,,,huc,,,,
1902020212,Pye Islands-Frontal Gulf of Alaska,,,,,,huc,,,,
1902020213,Port Dick,,,,,,huc,,,,
1902020214,Rocky River-Frontal Rocky Bay,,,,,,huc,,,,
1902020301,Hinchinbrook Island-Frontal Prince William Sound,,,,,,huc,,,,
1902020302,Knight Island,,,,,,huc,,,,
1902020303,Evans Island-Latouche Island,,,,,,huc,,,,
1902020304,Montague Island-Frontal Prince William Sound,,,,,,huc,,,,
1902020305,Port Bainbridge-Frontal Prince William Sound,,,,,,huc,,,,
1902020306,Prince William Sound,,,,,,huc,,,,
1902020307,Montague Island-Frontal Gulf of Alaska,,,,,,huc,,,,
1902030101,Tustumena Glacier,,,,,,huc,,,,
1902030102,Indian Creek,,,,,,huc,,,,
1902030103,Tustumena Lake,,,,,,huc,,,,
1902030104,Kasilof River,,,,,,huc,,,,
1902030105,Ninilchik River,,,,,,huc,,,,
1902030106,Deep Creek,,,,,,huc,,,,
1902030107,Anchor River,,,,,,huc,,,,
1902030108,Stariski Creek-Frontal Cook Inlet,,,,,,huc,,,,
1902030109,Sheep Creek,,,,,,huc,,,,
1902030110,Fox River,,,,,,huc,,,,
1902030111,Quiet Creek-Frontal Kachemak Bay,,,,,,huc,,,,
1902030112,English Bay-Frontal Cook Inlet,,,,,,huc,,,,
1902030201,Bird Creek,,,,,,huc,,,,
1902030202,Twentymile River,,,,,,huc,,,,
1902030203,Placer River,,,,,,huc,,,,
1902030204,Sixmile Creek,,,,,,huc,,,,
1902030205,Resurrection Creek,,,,,,huc,,,,
1902030206,Chickaloon River,,,,,,huc,,,,
1902030207,Glacier Creek-Frontal Turnagain Arm,,,,,,huc,,,,
1902030208,Swanson River,,,,,,huc,,,,
1902030209,Snow River,,,,,,huc,,,,
1902030210,Trail River,,,,,,huc,,,,
1902030211,Quartz Creek,,,,,,huc,,,,
1902030212,Upper Kenai River,,,,,,huc,,,,
1902030213,Skilak River,,,,,,huc,,,,
1902030214,Middle Kenai River,,,,,,huc,,,,
1902030215,Killey River,,,,,,huc,,,,
1902030216,Moose River,,,,,,huc,,,,
1902030217,Funny River,,,,,,huc,,,,
1902030218,Lower Kenai River,,,,,,huc,,,,
1902030219,Bishop Creek-Frontal Cook Inlet,,,,,,huc,,,,
1902030220,Big Indian Creek-Frontal Turnagain Arm,,,,,,huc,,,,
1902040101,Eklutna River,,,,,,huc,,,,
1902040102,Peters Creek,,,,,,huc,,,,
1902040103,Eagle River,,,,,,huc,,,,
1902040104,Ship Creek,,,,,,huc,,,,
1902040105,Fish Creek,,,,,,huc,,,,
1902040106,Campbell Creek,,,,,,huc,,,,
1902040107,Rabbit Creek-Frontal Turnagain Arm,,,,,,huc,,,,
1902040108,City of Anchorage-Frontal Cook Inlet,,,,,,huc,,,,
1902040201,Caribou Creek,,,,,,huc,,,,
1902040202,Matanuska Glacier,,,,,,huc,,,,
1902040203,Upper Matanuska River,,,,,,huc,,,,
1902040204,Middle Matanuska River,,,,,,huc,,,,
1902040205,Chickaloon River,,,,,,huc,,,,
1902040206,Kings River,,,,,,huc,,,,
1902040207,Lower Matanuska River,,,,,,huc,,,,
1902040208,Colony Glacier,,,,,,huc,,,,
1902040209,Lake George Glacier,,,,,,huc,,,,
1902040210,Knik Glacier,,,,,,huc,,,,
1902040211,Marcus Baker Glacier,,,,,,huc,,,,
1902040212,Knik River,,,,,,huc,,,,
1902050101,Susitna Glacier,,,,,,huc,,,,
1902050102,East Fork Susitna River-Susitna River,,,,,,huc,,,,
1902050103,West Fork Susitna River,,,,,,huc,,,,
1902050104,Butte Creek-Susitna River,,,,,,huc,,,,
1902050105,Clearwater Creek,,,,,,huc,,,,
1902050106,Headwaters Maclaren River,,,,,,huc,,,,
1902050107,Outlet Maclaren River,,,,,,huc,,,,
1902050108,Coal Creek-Susitna River,,,,,,huc,,,,
1902050109,Tyone Lake,,,,,,huc,,,,
1902050110,Sanona Creek,,,,,,huc,,,,
1902050111,Tyone Creek,,,,,,huc,,,,
1902050112,Tyone River,,,,,,huc,,,,
1902050113,Black River,,,,,,huc,,,,
1902050114,Oshetna River,,,,,,huc,,,,
1902050115,Goose Creek-Susitna River,,,,,,huc,,,,
1902050116,Kosina Creek,,,,,,huc,,,,
1902050117,Watana Creek,,,,,,huc,,,,
1902050118,Deadman Creek,,,,,,huc,,,,
1902050119,Tsusena Creek,,,,,,huc,,,,
1902050120,Fog Lakes-Fog Creek,,,,,,huc,,,,
1902050121,Mount Watana-Susitna River,,,,,,huc,,,,
1902050122,Portage Creek,,,,,,huc,,,,
1902050123,Devils Canyon-Susitna River,,,,,,huc,,,,
1902050124,Indian River-Susitna River,,,,,,huc,,,,
1902050201,Middle Fork Chulitna River,,,,,,huc,,,,
1902050202,East Fork Chulitna River,,,,,,huc,,,,
1902050203,West Fork Chulitna River,,,,,,huc,,,,
1902050204,Upper Chulitna River,,,,,,huc,,,,
1902050205,Eldridge Glacier,,,,,,huc,,,,
1902050206,Middle Chulitna River,,,,,,huc,,,,
1902050207,Tokositna Glacier,,,,,,huc,,,,
1902050208,Ruth Glacier,,,,,,huc,,,,
1902050209,Tokositna River,,,,,,huc,,,,
1902050210,Lower Chulitna River,,,,,,huc,,,,
1902050301,Upper Talkeetna River,,,,,,huc,,,,
1902050302,Middle Talkeetna River,,,,,,huc,,,,
1902050303,Iron Creek,,,,,,huc,,,,
1902050304,Sheep River,,,,,,huc,,,,
1902050305,Chunilna Creek,,,,,,huc,,,,
1902050306,Lower Talkeetna River,,,,,,huc,,,,
1902050401,Yentna Glacier,,,,,,huc,,,,
1902050402,East Fork Yentna River,,,,,,huc,,,,
1902050403,Fourth of July Creek,,,,,,huc,,,,
